BearCode,Date,tbl_Bears_Sex,Born,AQual,VisitAge,NumCubs,ABearCodeListX
X09224,1987-09-24,M,1981,TOOTH,6,0,
X09225,1982-11-01,M,1980,TOOTH,2,0,
X09225,1987-10-02,M,1980,DERIVE,7,0,
X09225,1988-11-04,M,1980,TOOTH,8,0,
X09226,1982-11-04,M,1981,TOOTH,1,0,
X09226,1983-10-30,M,1981,TOOTH,2,0,
X09226,1983-11-30,M,1981,DERIVE,2,0,
X09226,1986-10-13,M,1981,DERIVE,5,0,
X09226,1986-09-24,M,1981,TOOTH,5,0,
X09226,1987-11-01,M,1981,DERIVE,6,0,
X09226,1987-08-26,M,1981,DERIVE,6,0,
X09226,1988-11-06,M,1981,DERIVE,7,0,
X09226,1990-10-28,M,1981,DERIVE,9,0,
X09226,1990-11-08,M,1981,DERIVE,9,0,
X09226,1990-08-24,M,1981,DERIVE,9,0,
X09226,1990-08-09,M,1981,DERIVE,9,0,
X09226,1992-09-23,M,1981,DERIVE,11,0,
X09226,1994-08-09,M,1981,DERIVE,13,0,
X09227,1982-11-06,F,1981,TOOTH,1,0,
X09227,1982-11-07,F,1981,DERIVE,1,0,
X09227,1989-03-22,F,1981,TOOTH,8,2,"X11094 (COY   M), X11095 (COY   M)"
X09227,1996-09-15,F,1981,DERIVE,15,2,"X12533 (YRLG   F), X12534 (YRLG   M)"
X09234,1982-11-12,F,1982,KNOWN,0,0,"X04810 (ADULT   F), X09235 (COY   M)"
X09234,1987-09-17,F,1982,KNOWN,5,0,
X09234,1989-09-21,F,1982,KNOWN,7,0,
X09234,1992-09-19,F,1982,KNOWN,10,0,
X09234,1993-10-31,F,1982,KNOWN,11,1,X17727 (COY   M)
X09234,1993-08-23,F,1982,KNOWN,11,1,X17727 (COY   M)
X09234,1994-08-20,F,1982,KNOWN,12,0,
X09234,1994-08-30,F,1982,KNOWN,12,0,
X09234,1998-11-24,F,1982,KNOWN,16,2,"X17055 (COY   M), X17056 (COY   M)"
X09234,2009-03-02,F,1982,KNOWN,27,1,X33296 (COY   M)
X09237,1982-11-13,F,1978,TOOTH,4,0,
X09237,1983-03-22,F,1978,DERIVE,5,0,
X09237,1983-03-08,F,1978,DERIVE,5,0,
X09237,1983-09-16,F,1978,DERIVE,5,0,
X09237,1987-09-27,F,1978,TOOTH,9,2,"X10634 (COY   F), X10635 (COY   M)"
X09237,1992-11-07,F,1978,DERIVE,14,1,X03381 (COY   F)
X09241,1982-10-07,M,1978,TOOTH,4,0,
X09241,1982-11-10,M,1978,DERIVE,4,0,
X09241,1982-11-13,M,1978,DERIVE,4,0,
X09241,1983-10-01,M,1978,TOOTH,5,0,
X09241,1983-10-19,M,1978,DERIVE,5,0,
X09241,1983-11-14,M,1978,DERIVE,5,0,
X09241,1983-11-06,M,1978,DERIVE,5,0,
X09241,1984-10-15,M,1978,DERIVE,6,0,
X09241,1984-10-22,M,1978,DERIVE,6,0,
X09241,1984-08-14,M,1978,TOOTH,6,0,
X09241,1984-09-27,M,1978,DERIVE,6,0,
X09241,1986-10-25,M,1978,DERIVE,8,0,
X09241,1986-09-16,M,1978,DERIVE,8,0,
X09241,1986-09-30,M,1978,DERIVE,8,0,
X09241,1987-11-01,M,1978,DERIVE,9,0,
X09241,1987-08-27,M,1978,DERIVE,9,0,
X09241,1988-08-29,M,1978,DERIVE,10,0,
X09241,1990-09-06,M,1978,DERIVE,12,0,
X09241,1991-10-30,M,1978,DERIVE,13,0,
X09242,1982-10-10,F,1980,DERIVE,2,0,
X09242,1982-10-27,F,1980,DERIVE,2,0,
X09242,1982-10-07,F,1980,TOOTH,2,0,
X09242,1982-11-01,F,1980,DERIVE,2,0,
X09242,1982-11-05,F,1980,DERIVE,2,0,
X09242,1983-10-19,F,1980,TOOTH,3,0,
X09242,1983-09-16,F,1980,DERIVE,3,0,
X09242,1990-09-11,F,1980,DERIVE,10,1,X11427 (COY   M)
X09242,1992-08-29,F,1980,DERIVE,12,1,X11658 (COY   M)
X09242,1995-03-14,F,1980,DERIVE,15,2,"X12302 (COY   M), X12303 (COY   F)"
X09242,1995-03-06,F,1980,DERIVE,15,2,"X12302 (COY   M), X12303 (COY   F)"
X09242,1995-09-04,F,1980,DERIVE,15,2,"X12302 (COY   M), X12303 (COY   F)"
X09242,1996-09-16,F,1980,DERIVE,16,0,
X09242,1997-09-05,F,1980,DERIVE,17,0,
X09247,1982-10-10,M,1977,TOOTH,5,0,
X09247,1982-10-13,M,1977,DERIVE,5,0,
X09247,1982-11-14,M,1977,DERIVE,5,0,
X09247,1984-10-15,M,1977,DERIVE,7,0,
X09247,1984-07-28,M,1977,TOOTH,7,0,
X09247,1984-07-31,M,1977,DERIVE,7,0,
X09247,1984-08-13,M,1977,DERIVE,7,0,
X09247,1984-08-19,M,1977,DERIVE,7,0,
X09247,1984-09-12,M,1977,DERIVE,7,0,
X09247,1984-09-27,M,1977,DERIVE,7,0,
X09247,1985-10-17,M,1977,DERIVE,8,0,
X09247,1985-10-05,M,1977,DERIVE,8,0,
X09247,1985-11-02,M,1977,DERIVE,8,0,
X09247,1985-11-04,M,1977,DERIVE,8,0,
X09247,1985-09-01,M,1977,DERIVE,8,0,
X09247,1985-09-22,M,1977,DERIVE,8,0,
X09247,1985-09-22,M,1977,DERIVE,8,0,
X09247,1985-09-05,M,1977,DERIVE,8,0,
X09247,1987-08-23,M,1977,DERIVE,10,0,
X09247,1988-10-05,M,1977,DERIVE,11,0,
X09247,1991-08-30,M,1977,DERIVE,14,0,
X09247,1999-11-04,M,1977,DERIVE,22,0,
X09252,1982-10-11,F,1972,TOOTH,10,1,X09253 (YRLG   F)
X09252,1982-10-21,F,1972,DERIVE,10,0,
X09252,1982-11-08,F,1972,DERIVE,10,1,X09253 (YRLG   F)
X09252,1987-09-17,F,1972,DERIVE,15,0,
X09252,1988-09-07,F,1972,DERIVE,16,1,X10881 (COY   M)
X09255,1982-10-11,F,1971,TOOTH,11,2,"X09256 (YRLG   M), X09257 (YRLG   M)"
X09255,1982-10-12,F,1971,DERIVE,11,2,"X09256 (YRLG   M), X09257 (YRLG   M)"
X09255,1982-10-17,F,1971,DERIVE,11,2,"X09256 (YRLG   M), X09257 (YRLG   M)"
X09255,1982-10-21,F,1971,DERIVE,11,0,
X09255,1982-10-26,F,1971,DERIVE,11,0,
X09255,1984-03-19,F,1971,TOOTH,13,2,"X09567 (COY   F), X09568 (COY   F)"
X09255,1987-09-19,F,1971,DERIVE,16,0,
X09255,1997-03-07,F,1971,DERIVE,26,0,
X09258,1982-10-11,F,1964,APPROX,18,0,
X09258,1983-03-12,F,1964,DER-A,19,2,"X09326 (COY   F), X09329 (COY   F)"
X09258,1983-03-03,F,1964,DER-A,19,2,"X09326 (COY   F), X09329 (COY   F)"
X09258,1983-03-05,F,1964,DER-A,19,2,"X09326 (COY   F), X09329 (COY   F)"
X09258,1987-03-07,F,1964,DER-A,23,2,"X10225 (COY   M), X10226 (COY   F)"
X09261,1982-10-12,F,1981,TOOTH,1,0,
X09261,1987-09-15,F,1981,TOOTH,6,0,
X09261,1993-03-08,F,1981,DERIVE,12,2,"X11924 (COY   F), X11925 (COY   M)"
X09261,1993-08-27,F,1981,DERIVE,12,0,
X09264,1982-10-13,F,1980,TOOTH,2,0,
X09264,1982-11-09,F,1980,DERIVE,2,0,
X09264,1984-08-25,F,1980,DERIVE,4,0,
X09264,1984-08-06,F,1980,TOOTH,4,0,
X09264,1986-09-28,F,1980,TOOTH,6,0,
X09264,1988-03-04,F,1980,DERIVE,8,2,"X10756 (COY   M), X10757 (COY   M)"
X09264,1988-09-27,F,1980,DERIVE,8,0,
X09265,1982-10-13,M,1979,TOOTH,3,0,
X09265,1983-10-29,M,1979,DERIVE,4,0,
X09265,1983-11-22,M,1979,DERIVE,4,0,
X09265,1983-11-05,M,1979,DERIVE,4,0,
X09265,1983-08-13,M,1979,TOOTH,4,0,
X09265,1991-09-03,M,1979,DERIVE,12,0,
X09265,1998-08-30,M,1979,DERIVE,19,0,
X09265,2002-09-14,M,1979,DERIVE,23,0,
X09267,1982-10-13,F,1980,TOOTH,2,0,
X09267,1982-11-12,F,1980,DERIVE,2,0,
X09267,1987-08-31,F,1980,DERIVE,7,1,X10496 (COY   F)
X09268,1982-10-14,M,1978,TOOTH,4,0,
X09268,1983-10-26,M,1978,DERIVE,5,0,
X09268,1983-10-28,M,1978,DERIVE,5,0,
X09268,1983-11-14,M,1978,DERIVE,5,0,
X09268,1983-11-07,M,1978,DERIVE,5,0,
X09268,1983-08-02,M,1978,TOOTH,5,0,
X09268,1983-08-21,M,1978,DERIVE,5,0,
X09268,1983-08-23,M,1978,DERIVE,5,0,
X09268,1983-09-30,M,1978,DERIVE,5,0,
X09268,1985-10-31,M,1978,DERIVE,7,0,
X09268,1986-09-29,M,1978,TOOTH,8,0,
X09268,1988-10-05,M,1978,DERIVE,10,0,
X09268,1989-10-08,M,1978,DERIVE,11,0,
X09268,1990-08-10,M,1978,DERIVE,12,0,
X09268,1990-08-28,M,1978,DERIVE,12,0,
X09268,1992-08-27,M,1978,DERIVE,14,0,
X09268,1995-07-26,M,1978,DERIVE,17,0,
X09268,1996-10-29,M,1978,DERIVE,18,0,
X09268,1997-11-14,M,1978,DERIVE,19,0,
X09269,1982-10-14,F,1981,TOOTH,1,0,
X09269,1987-09-17,F,1981,TOOTH,6,0,
X09269,1988-02-26,F,1981,DERIVE,7,2,"X10762 (COY   M), X10763 (COY   F)"
X09276,1982-10-26,F,1982,KNOWN,0,0,"X00738 (ADULT   F), X09277 (COY   F)"
X09276,1982-11-07,F,1982,KNOWN,0,0,"X00738 (ADULT   F), X09277 (COY   F)"
X09276,1986-09-22,F,1982,KNOWN,4,0,
X09276,1988-02-26,F,1982,KNOWN,6,2,"X10760 (COY   F), X10761 (COY   M)"
X09276,1988-09-28,F,1982,KNOWN,6,1,X10760 (COY   F)
X09276,1989-09-23,F,1982,KNOWN,7,1,X10760 (YRLG   F)
X09276,1992-09-05,F,1982,KNOWN,10,2,"X11669 (YRLG   F), X11670 (YRLG   F)"
X09276,1997-09-05,F,1982,KNOWN,15,2,"X12642 (COY   M), X12643 (COY   M)"
X09276,1999-03-04,F,1982,KNOWN,17,1,X19140 (COY   M)
X09276,2002-09-12,F,1982,KNOWN,20,2,"X19677 (YRLG   F), X19678 (YRLG   F)"
X09277,1982-10-26,F,1982,KNOWN,0,0,"X00738 (ADULT   F), X09276 (COY   F)"
X09277,1982-11-07,F,1982,KNOWN,0,0,"X00738 (ADULT   F), X09276 (COY   F)"
X09277,1985-10-28,F,1982,KNOWN,3,0,
X09277,1987-10-03,F,1982,KNOWN,5,0,
X09277,1989-03-18,F,1982,KNOWN,7,0,
X09281,1982-10-27,M,1980,TOOTH,2,0,
X09281,1982-11-10,M,1980,DERIVE,2,0,
X09281,1986-10-24,M,1980,DERIVE,6,0,
X09281,1986-10-31,M,1980,DERIVE,6,0,
X09281,1987-10-01,M,1980,DERIVE,7,0,
X09281,1987-11-01,M,1980,DERIVE,7,0,
X09284,1982-10-31,M,1976,TOOTH,6,0,
X09284,1986-10-24,M,1976,DERIVE,10,0,
X09284,1986-10-30,M,1976,DERIVE,10,0,
X09284,1988-08-29,M,1976,TOOTH,12,0,
X09284,1990-09-15,M,1976,DERIVE,14,0,
X09284,1991-08-30,M,1976,DERIVE,15,0,
X09284,1995-10-08,M,1976,DERIVE,19,0,
X09284,1995-07-25,M,1976,DERIVE,19,0,
X09284,2001-08-29,M,1976,DERIVE,25,0,
X09286,1982-11-01,M,1974,TOOTH,8,0,
X09286,1988-09-15,M,1974,DERIVE,14,0,
X09286,1989-10-04,M,1974,DERIVE,15,0,
X09286,1990-09-21,M,1974,DERIVE,16,0,
X09286,1991-09-10,M,1974,DERIVE,17,0,
X09287,1982-11-01,M,1964,TOOTH,18,0,
X09287,1982-11-09,M,1964,DERIVE,18,0,
X09287,1985-11-02,M,1964,DERIVE,21,0,
X09287,1985-08-17,M,1964,TOOTH,21,0,
X09287,1985-09-30,M,1964,DERIVE,21,0,
X09287,1985-09-05,M,1964,DERIVE,21,0,
X09287,1986-11-05,M,1964,DERIVE,22,0,
X09287,1986-09-27,M,1964,TOOTH,22,0,
X09287,1986-09-30,M,1964,DERIVE,22,0,
X09287,1987-09-27,M,1964,DERIVE,23,0,
X09287,1988-11-08,M,1964,DERIVE,24,0,
X09287,1989-11-26,M,1964,DERIVE,25,0,
X09287,1989-11-29,M,1964,DERIVE,25,0,
X09287,1989-09-29,M,1964,DERIVE,25,0,
X09291,1982-11-05,F,1981,TOOTH,1,0,
X09291,1987-09-16,F,1981,TOOTH,6,0,
X09291,1992-11-08,F,1981,DERIVE,11,0,
X09291,1992-03-10,F,1981,DERIVE,11,2,"X11594 (COY   F), X11595 (COY   M)"
X09291,1992-08-27,F,1981,DERIVE,11,0,
X09291,1994-09-12,F,1981,DERIVE,13,1,X12270 (COY   F)
X09293,1982-11-07,F,1982,KNOWN,0,0,"X09004 (ADULT   F), X09294 (COY   M)"
X09293,1983-10-05,F,1982,KNOWN,1,0,X09004 (ADULT   F)
X09293,1988-03-09,F,1982,KNOWN,6,1,X10774 (COY   M)
X09293,1989-03-21,F,1982,KNOWN,7,2,"X11083 (COY   M), X11084 (COY   F)"
X09293,1990-09-06,F,1982,KNOWN,8,0,
X09293,1995-03-14,F,1982,KNOWN,13,2,"X12332 (COY   F), X12333 (COY   M)"
X09293,1995-08-31,F,1982,KNOWN,13,2,"X12332 (COY   F), X12333 (COY   M)"
X09296,1982-11-08,F,1980,TOOTH,2,0,
X09296,1988-09-11,F,1980,TOOTH,8,2,"X10913 (COY   M), X10914 (COY   M)"
X09296,1989-10-04,F,1980,DERIVE,9,2,"X10913 (YRLG   M), X10914 (YRLG   M)"
X09296,1991-09-10,F,1980,DERIVE,11,2,"X11722 (COY   F), X11723 (COY   M)"
X09296,1999-09-07,F,1980,DERIVE,19,2,"X19260 (COY   F), X19261 (COY   F)"
X09297,1982-11-08,F,1973,TOOTH,9,2,"X09295 (COY   M), X09298 (COY   M)"
X09297,1987-09-02,F,1973,TOOTH,14,1,X10503 (COY   F)
X09297,1993-03-21,F,1973,DERIVE,20,2,"X11970 (COY   F), X11971 (COY   M)"
X09302,1982-11-10,F,1982,KNOWN,0,0,"X05552 (ADULT   F), X09303 (COY   M)"
X09302,1982-11-16,F,1982,KNOWN,0,0,"X05552 (ADULT   F), X09303 (COY   M)"
X09302,1983-10-28,F,1982,KNOWN,1,0,"X05552 (ADULT   F), X09303 (YRLG   M)"
X09302,1983-10-07,F,1982,KNOWN,1,0,"X05552 (ADULT   F), X09303 (YRLG   M)"
X09302,1983-11-13,F,1982,KNOWN,1,0,"X05552 (ADULT   F), X09303 (YRLG   M)"
X09302,1983-11-03,F,1982,KNOWN,1,0,"X05552 (ADULT   F), X09303 (YRLG   M)"
X09302,1983-08-10,F,1982,KNOWN,1,0,"X05552 (ADULT   F), X09303 (YRLG   M)"
X09302,1985-11-06,F,1982,KNOWN,3,0,
X09302,1988-09-26,F,1982,KNOWN,6,0,
X09302,1994-09-12,F,1982,KNOWN,12,1,X12271 (COY   M)
X09304,1983-03-18,F,1974,TOOTH,9,2,"X09305 (COY   M), X09306 (COY   M)"
X09304,1983-03-20,F,1974,DERIVE,9,2,"X09305 (COY   M), X09306 (COY   M)"
X09304,1989-11-12,F,1974,DERIVE,15,2,"X11074 (COY   F), X11075 (COY   M)"
X09304,1989-03-18,F,1974,TOOTH,15,2,"X11074 (COY   F), X11075 (COY   M)"
X09304,1989-09-18,F,1974,DERIVE,15,2,"X11074 (COY   F), X11075 (COY   M)"
X09304,1994-11-06,F,1974,DERIVE,20,1,X17779 (COY   M)
X09304,2001-09-06,F,1974,DERIVE,27,0,
X09304,2003-09-29,F,1974,DERIVE,29,0,
X09310,1983-03-18,F,1965,TOOTH,18,1,X09311 (COY   M)
X09310,1988-03-15,F,1965,TOOTH,23,1,X10832 (COY   M)
X09313,1983-03-22,F,1962,TOOTH,21,1,X09314 (COY   F)
X09313,1987-10-02,F,1962,DERIVE,25,0,
X09313,1988-09-08,F,1962,DERIVE,26,0,
X09313,1989-10-04,F,1962,DERIVE,27,0,
X09316,1983-03-19,F,1977,TOOTH,6,2,"X09317 (COY   F), X09318 (COY   F)"
X09316,1987-09-24,F,1977,TOOTH,10,1,X10601 (YRLG   M)
X09316,1995-09-05,F,1977,DERIVE,18,0,
X09316,1996-03-09,F,1977,DERIVE,19,3,"X12451 (COY   F), X12452 (COY   F), X12453 (COY   F)"
X09316,1996-09-09,F,1977,DERIVE,19,0,
X09316,1997-09-20,F,1977,DERIVE,20,0,
X09316,1999-09-15,F,1977,DERIVE,22,0,
X09325,1983-03-21,F,1983,KNOWN,0,0,
X09325,1983-03-03,F,1983,KNOWN,0,0,"X04498 (ADULT   F), X09324 (COY   M)"
X09325,1986-09-30,F,1983,KNOWN,3,0,
X09325,1990-09-06,F,1983,KNOWN,7,1,X11248 (COY   F)
X09328,1983-03-03,F,1970,TOOTH,13,0,
X09328,1984-03-22,F,1970,TOOTH,14,2,"X09575 (COY   F), X09576 (COY   F)"
X09328,1986-09-22,F,1970,TOOTH,16,2,"X10086 (COY   M), X10087 (COY   F)"
X09328,1988-09-28,F,1970,DERIVE,18,0,
X09328,1989-09-08,F,1970,DERIVE,19,2,"X11063 (COY   M), X11064 (COY   M)"
X09332,1983-03-08,F,1967,TOOTH,16,2,"X09333 (COY   F), X09334 (COY   F)"
X09332,1987-10-24,F,1967,TOOTH,20,1,X03304 (YRLG   M)
X09332,1987-10-28,F,1967,DERIVE,20,1,X03304 (YRLG   M)
X09332,1988-09-14,F,1967,DERIVE,21,0,
X09332,1993-08-31,F,1967,DERIVE,26,0,
X09335,1983-03-03,F,1969,DERIVE,14,2,"X09336 (COY   M), X09337 (COY   F)"
X09335,1983-03-08,F,1969,TOOTH,14,2,"X09336 (COY   M), X09337 (COY   F)"
X09335,1985-10-17,F,1969,DERIVE,16,0,
X09335,1985-08-13,F,1969,TOOTH,16,0,
X09335,1985-08-15,F,1969,DERIVE,16,0,
X09335,1985-08-17,F,1969,DERIVE,16,0,
X09335,1985-08-20,F,1969,DERIVE,16,0,
X09335,1985-09-30,F,1969,DERIVE,16,0,
X09335,1987-09-25,F,1969,DERIVE,18,0,
X09335,1989-10-02,F,1969,DERIVE,20,1,X11392 (COY   F)
X09337,1983-03-03,F,1983,KNOWN,0,0,"X09335 (ADULT   F), X09336 (COY   M)"
X09337,1983-03-08,F,1983,KNOWN,0,0,"X09335 (ADULT   F), X09336 (COY   M)"
X09337,1987-09-21,F,1983,KNOWN,4,0,
X09337,1988-09-16,F,1983,KNOWN,5,0,
X09337,1994-09-16,F,1983,KNOWN,11,2,"X12295 (COY   M), X12296 (COY   M)"
X09342,1983-10-02,F,1978,TOOTH,5,1,X09344 (COY   F)
X09342,1983-10-06,F,1978,DERIVE,5,1,X09344 (COY   F)
X09342,1983-11-15,F,1978,DERIVE,5,0,
X09342,1983-11-24,F,1978,DERIVE,5,0,
X09342,1983-11-29,F,1978,DERIVE,5,0,
X09342,1983-03-09,F,1978,TOOTH,5,2,"X09343 (COY   M), X09344 (COY   F)"
X09342,1988-11-11,F,1978,DERIVE,10,2,"X03327 (COY   M), X03328 (COY   F)"
X09342,1989-09-12,F,1978,DERIVE,11,2,"X03327 (YRLG   M), X03328 (YRLG   F)"
X09342,1991-09-02,F,1978,DERIVE,13,2,"X11553 (COY   M), X11554 (COY   M)"
X09342,1994-10-20,F,1978,DERIVE,16,2,"X17767 (COY   F), X17768 (COY   F)"
X09342,1994-08-22,F,1978,DERIVE,16,2,"X17767 (COY   F), X17768 (COY   F)"
X09342,1998-08-31,F,1978,DERIVE,20,1,X12744 (YRLG   F)
X09342,1999-08-31,F,1978,DERIVE,21,0,
X09342,2000-03-09,F,1978,DERIVE,22,1,X17140 (COY   M)
X09342,2000-09-04,F,1978,DERIVE,22,1,X17140 (COY   M)
X09342,2001-10-17,F,1978,DERIVE,23,1,X17140 (YRLG   M)
X09342,2003-10-27,F,1978,DERIVE,25,1,X17304 (COY   M)
X09342,2004-11-19,F,1978,DERIVE,26,1,X17304 (YRLG   M)
X09345,1983-03-18,F,1983,KNOWN,0,0,"X05980 (ADULT   F), X09346 (COY   F)"
X09345,1983-03-09,F,1983,KNOWN,0,0,"X05980 (ADULT   F), X09346 (COY   F)"
X09345,1986-09-21,F,1983,KNOWN,3,0,
X09345,1991-09-05,F,1983,KNOWN,8,0,
X09345,1992-03-14,F,1983,KNOWN,9,2,"X11760 (COY   F), X11761 (COY   F)"
X09345,1992-09-06,F,1983,KNOWN,9,0,
X09345,1993-09-06,F,1983,KNOWN,10,0,
X09345,1994-03-09,F,1983,KNOWN,11,2,"X12123 (COY   M), X12124 (COY   M)"
X09345,1994-08-28,F,1983,KNOWN,11,2,"X12123 (COY   M), X12124 (COY   M)"
X09345,1995-09-17,F,1983,KNOWN,12,0,
X09345,1997-03-22,F,1983,KNOWN,14,2,"X12577 (COY   M), X12578 (COY   M)"
X09346,1983-03-18,F,1983,KNOWN,0,0,"X05980 (ADULT   F), X09345 (COY   F)"
X09346,1983-03-09,F,1983,KNOWN,0,0,"X05980 (ADULT   F), X09345 (COY   F)"
X09346,1986-09-22,F,1983,KNOWN,3,0,
X09346,1987-09-16,F,1983,KNOWN,4,0,
X09346,1988-09-11,F,1983,KNOWN,5,0,
X09346,1989-10-16,F,1983,KNOWN,6,0,
X09346,1992-09-09,F,1983,KNOWN,9,1,X11645 (YRLG   M)
X09353,1983-03-23,F,1978,TOOTH,5,2,"X09354 (COY   M), X09355 (COY   M)"
X09353,1989-09-15,F,1978,TOOTH,11,1,X11312 (YRLG   M)
X09353,1990-09-21,F,1978,DERIVE,12,0,
X09353,1992-09-08,F,1978,DERIVE,14,1,X11640 (YRLG   F)
X09353,2001-03-11,F,1978,DERIVE,23,1,X19369 (COY   F)
X09353,2001-09-09,F,1978,DERIVE,23,1,X19369 (COY   F)
X09353,2002-09-01,F,1978,DERIVE,24,0,
X09353,2003-03-19,F,1978,DERIVE,25,2,"S00180 (COY   U), S00181 (COY   U)"
X09353,2004-09-30,F,1978,DERIVE,26,0,
X09357,1983-08-31,M,1982,DERIVE,1,0,X09356 (ADULT   F)
X09357,1983-08-05,M,1982,TOOTH,1,0,X09356 (ADULT   F)
X09357,1984-08-01,M,1982,DERIVE,2,0,
X09357,1985-08-03,M,1982,TOOTH,3,0,
X09357,1995-09-10,M,1982,TOOTH,13,0,
X09360,1983-03-11,F,1978,TOOTH,5,2,"X09361 (COY   M), X09362 (COY   M)"
X09360,1991-03-15,F,1978,TOOTH,13,2,"X11518 (COY   F), X11519 (COY   M)"
X09360,1991-09-01,F,1978,DERIVE,13,1,X11519 (COY   M)
X09360,1993-09-03,F,1978,DERIVE,15,0,
X09360,1994-03-09,F,1978,DERIVE,16,2,"X12121 (COY   M), X12122 (COY   F)"
X09360,1994-09-09,F,1978,DERIVE,16,0,
X09360,1995-03-06,F,1978,DERIVE,17,2,"X11802 (COY   F), X11803 (COY   M)"
X09360,1995-08-25,F,1978,DERIVE,17,2,"X11802 (COY   F), X11803 (COY   M)"
X09360,1996-09-08,F,1978,DERIVE,18,1,X11802 (YRLG   F)
X09360,1998-03-16,F,1978,DERIVE,20,1,X12709 (COY   F)
X09360,1998-09-21,F,1978,DERIVE,20,0,
X09360,1999-08-24,F,1978,DERIVE,21,0,
X09360,2000-09-02,F,1978,DERIVE,22,1,S00143 (COY   U)
X09365,1983-03-11,F,1964,TOOTH,19,2,"X09366 (COY   M), X09367 (COY   F)"
X09365,1983-03-14,F,1964,DERIVE,19,2,"X09366 (COY   M), X09367 (COY   F)"
X09365,1983-03-19,F,1964,DERIVE,19,2,"X09366 (COY   M), X09367 (COY   F)"
X09365,1986-09-28,F,1964,DERIVE,22,2,"X10207 (COY   F), X10208 (COY   M)"
X09365,1988-09-29,F,1964,DERIVE,24,1,X11027 (COY   M)
X09365,1989-10-01,F,1964,DERIVE,25,0,
X09365,1991-09-07,F,1964,DERIVE,27,0,
X09370,1983-03-17,F,1969,TOOTH,14,2,"X09371 (COY   M), X09372 (COY   F)"
X09370,1983-03-20,F,1969,DERIVE,14,2,"X09371 (COY   M), X09372 (COY   F)"
X09370,1992-03-20,F,1969,TOOTH,23,2,"X11770 (COY   F), X11771 (COY   F)"
X09370,1992-09-08,F,1969,DERIVE,23,2,"X11770 (COY   F), X11771 (COY   F)"
X09370,2001-02-24,F,1969,DERIVE,32,0,
X09373,1983-10-20,F,1967,TOOTH,16,2,"X09375 (COY   F), X09376 (COY   F)"
X09373,1983-03-17,F,1967,TOOTH,16,3,"X09374 (COY   F), X09375 (COY   F), X09376 (COY   F)"
X09373,1988-03-21,F,1967,DERIVE,21,1,X10841 (COY   F)
X09376,1983-10-20,F,1983,KNOWN,0,0,"X09373 (ADULT   F), X09375 (COY   F)"
X09376,1983-03-17,F,1983,KNOWN,0,0,"X09373 (ADULT   F), X09374 (COY   F), X09375 (COY   F)"
X09376,1988-03-13,F,1983,KNOWN,5,1,X10815 (COY   M)
X09376,1989-10-01,F,1983,KNOWN,6,0,
X09376,1991-09-11,F,1983,KNOWN,8,2,"X11730 (YRLG   F), X11731 (YRLG   M)"
X09376,1992-09-05,F,1983,KNOWN,9,0,
X09376,2006-10-21,F,1983,KNOWN,23,0,
X09380,1983-10-13,F,1969,DERIVE,14,2,"X09381 (COY   M), X09382 (COY   M)"
X09380,1983-10-06,F,1969,DERIVE,14,2,"X09381 (COY   M), X09382 (COY   M)"
X09380,1983-03-12,F,1969,TOOTH,14,2,"X09381 (COY   M), X09382 (COY   M)"
X09380,1983-08-22,F,1969,TOOTH,14,2,"X09381 (COY   M), X09382 (COY   M)"
X09380,1987-09-17,F,1969,DERIVE,18,0,
X09395,1983-11-27,F,1970,DERIVE,13,3,"X09396 (YRLG   F), X09397 (YRLG   M), X09398 (YRLG   M)"
X09395,1983-08-07,F,1970,TOOTH,13,3,"X09396 (YRLG   F), X09397 (YRLG   M), X09398 (YRLG   M)"
X09395,1988-03-15,F,1970,DERIVE,18,2,"X10827 (COY   F), X10828 (COY   F)"
X09396,1983-11-27,F,1982,DERIVE,1,0,"X09395 (ADULT   F), X09397 (YRLG   M), X09398 (YRLG   M)"
X09396,1983-08-07,F,1982,TOOTH,1,0,"X09395 (ADULT   F), X09397 (YRLG   M), X09398 (YRLG   M)"
X09396,1989-10-02,F,1982,DERIVE,7,1,X11389 (COY   F)
X09396,1995-11-24,F,1982,TOOTH,13,0,
X09398,1983-11-27,M,1982,DERIVE,1,0,"X09395 (ADULT   F), X09396 (YRLG   F), X09397 (YRLG   M)"
X09398,1983-08-07,M,1982,TOOTH,1,0,"X09395 (ADULT   F), X09396 (YRLG   F), X09397 (YRLG   M)"
X09398,1987-10-01,M,1982,TOOTH,5,0,
X09398,1988-08-30,M,1982,DERIVE,6,0,
X09398,1991-09-19,M,1982,DERIVE,9,0,
X09398,1992-09-10,M,1982,DERIVE,10,0,
X09398,1995-09-10,M,1982,DERIVE,13,0,
X09398,1999-10-06,M,1982,DERIVE,17,0,
X09398,1999-09-03,M,1982,DERIVE,17,0,
X09398,2001-08-28,M,1982,DERIVE,19,0,
X09398,2003-10-25,M,1982,DERIVE,21,0,
X09398,2003-07-24,M,1982,DERIVE,21,0,
X09398,2004-09-05,M,1982,DERIVE,22,0,
X09400,1983-10-26,M,1978,DERIVE,5,0,
X09400,1983-10-04,M,1978,DERIVE,5,0,
X09400,1983-10-09,M,1978,DERIVE,5,0,
X09400,1983-11-16,M,1978,DERIVE,5,0,
X09400,1983-11-27,M,1978,DERIVE,5,0,
X09400,1983-12-06,M,1978,DERIVE,5,0,
X09400,1983-08-08,M,1978,TOOTH,5,0,
